molecule,domain,start,end
AB00155PQV,CLP_protease,47,221
AB00155QOR,CLP_protease,50,224
AB00155S4A,CLP_protease,46,221
AB00155T0J,CLP_protease,46,219
AB00155TUE,CLP_protease,19,194
AB00155TUF,CLP_protease,22,199
AB001562CQ,CLP_protease,36,215
AB001562KF,CLP_protease,26,194
AB00156SFA,CLP_protease,13,193
AB00157ETE,CLP_protease,40,219
AB00157FBB,CLP_protease,16,196
AB00157FBC,CLP_protease,46,212
AB00157FS0,CLP_protease,11,190
AB00157GUK,CLP_protease,28,206
AB00157HA4,CLP_protease,16,196
AB00157HA5,CLP_protease,49,216
AB00157HW8,CLP_protease,11,190
AB00157VCA,CLP_protease,35,214
AB00157WDA,CLP_protease,11,190
AB00157WNS,CLP_protease,45,212
AB00157WNT,CLP_protease,16,196
AB00158GEZ,CLP_protease,26,205
AB00158J5S,CLP_protease,26,205
AB00159DFO,CLP_protease,8,180
AB00159DYV,CLP_protease,47,222
AB00159YHT,CLP_protease,15,189
AB00159YHU,CLP_protease,15,194
AB0015A01I,CLP_protease,20,197
AB0015A01J,CLP_protease,12,186
AB0015ACM3,CLP_protease,16,187
AB0015ACM4,CLP_protease,14,193
AB0015ACZP,CLP_protease,39,216
AB0015ACZQ,CLP_protease,13,185
AB0015AH89,CLP_protease,13,192
AB0015AJGN,CLP_protease,13,191
AB0015ALK9,CLP_protease,14,193
AB0015AMYA,CLP_protease,14,192
AB0015AN36,SDH_sah,73,129
AB0015ANEU,SDH_sah,68,187
AB0015BCAD,CLP_protease,21,200
AB0015BG0G,CLP_protease,19,198
AB0015BN5U,CLP_protease,52,226
AB0015BNA8,CLP_protease,47,222
AB0015CH5M,CLP_protease,14,195
AB0015CHCP,SDH_sah,41,97
AB0015CIG3,CLP_protease,17,190
AB0015CIG4,CLP_protease,17,193
AB0015CN9N,CLP_protease,13,190
AB0015CNH6,SDH_sah,27,103
AB0015COUG,CLP_protease,12,190
AB0015DGFZ,CLP_protease,20,199
AB0015DHGN,CLP_protease,19,193
AB0015DTOO,CLP_protease,27,167
AB0015DTU5,CLP_protease,48,223
AB0015EEFC,CLP_protease,26,205
AB0015EFC7,Mu-like_gpT,544,612
AB0015EFC7,SDH_sah,70,129
AB0015ELT1,CLP_protease,51,226
AB0015ENCC,CLP_protease,52,227
AB0015ES3B,SDH_sah,62,124
AB0015ES4E,CLP_protease,14,188
AB0015ES4F,CLP_protease,32,209
AB0015EUDX,CLP_protease,29,206
AB0015EUDY,CLP_protease,17,189
AB0015FLGY,CLP_protease,38,214
AB0015FLGZ,CLP_protease,12,186
AB0015FLHV,CLP_protease,16,186
AB0015FLHW,CLP_protease,15,193
AB0015FMW1,CLP_protease,14,193
AB0015FTQ1,CLP_protease,13,192
AB0015FTYT,CLP_protease,13,195
AB0015FVAX,SDH_sah,54,133
AB0015FVZT,CLP_protease,13,184
AB0015FVZU,CLP_protease,15,194
AB0015FX9J,CLP_protease,36,213
AB0015FX9K,CLP_protease,18,189
AB0015G8OZ,CLP_protease,44,222
AB0015G9BF,CLP_protease,17,194
AB0015G9BG,CLP_protease,20,210
AB0015G9BH,CLP_protease,27,217
AB0015G9SE,CLP_protease,11,190
AB0015GXOC,CLP_protease,20,200
AB0015GYP5,CLP_protease,30,210
AB0015GYP6,CLP_protease,16,188
AB0015H2SL,CLP_protease,21,192
AB0015H2SM,CLP_protease,15,195
AB0015H6KD,CLP_protease,17,190
AB0015H6KE,CLP_protease,29,209
AB0015H7OF,CLP_protease,20,198
AB0015I88Y,CLP_protease,20,194
AB0015I8KZ,CLP_protease,26,205
AB0015IT6T,SDH_sah,28,115
AB0015ITDO,CLP_protease,17,196
AB0015ITY5,CLP_protease,21,200
AB0015KDL9,CLP_protease,10,180
AB0015KDLA,CLP_protease,35,211
AB0015M51T,CLP_protease,17,188
AB0015M51U,CLP_protease,30,210
AB0015M665,CLP_protease,20,200
AB0015MEX3,CLP_protease,14,184
AB0015MFFN,CLP_protease,17,196
AB0015MG7N,SDH_sah,43,134
AB0015MGB4,SDH_sah,43,134
AB0015MGFC,SDH_sah,43,134
AB0015MIJS,CLP_protease,22,200
AB0015NW29,CLP_protease,29,208
AB0015NWJ3,Mu-like_gpT,522,602
AB0015NWJ3,SDH_sah,51,118
AB0015OA3L,CLP_protease,8,186
AB0015OM7I,CLP_protease,33,209
AB0015OM7J,CLP_protease,11,185
AB0015OOUX,CLP_protease,13,192
AB0015OR92,SDH_sah,24,96
AB0015OS2V,CLP_protease,13,192
AB0015P0N2,CLP_protease,19,198
AB0015P4TK,SDH_sah,59,129
AB0015P5DJ,SDH_sah,59,119
AB0015P5KR,CLP_protease,13,192
AB0015PRKR,CLP_protease,13,191
AB0015PSBM,SDH_sah,56,116
AB0015PU6F,CLP_protease,33,208
AB0015PU6G,CLP_protease,28,200
AB0015PVR3,CLP_protease,11,185
AB0015QN19,CLP_protease,27,200
AB0015QN1A,CLP_protease,28,201
AB0015R1PA,CLP_protease,15,187
AB0015R1PB,CLP_protease,37,217
AB0015R2YE,CLP_protease,20,200
AB0015R3CK,CLP_protease,28,199
AB0015R3CL,CLP_protease,15,195
AB0015R5EB,CLP_protease,10,189
AB0015RY4Y,CLP_protease,33,210
AB0015RY4Z,CLP_protease,27,201
AB0015WNJS,CLP_protease,23,202
AB0015XBZH,CLP_protease,34,210
AB0015XBZI,CLP_protease,10,181
AB0015XZND,CLP_protease,10,181
AB0015XZNE,CLP_protease,38,215
AB0015Y1IN,CLP_protease,26,205
AB0015Y77I,CLP_protease,17,196
AB0015Y7PD,CLP_protease,21,200
AB0015YJCZ,CLP_protease,64,200
AB0015YJSS,CLP_protease,22,204
AB0015YM9W,CLP_protease,13,192
AB00160NA1,SDH_sah,42,102
AB00160NNQ,CLP_protease,12,191
AB00161KO4,CLP_protease,12,186
AB00161KO5,CLP_protease,32,208
AB00161WO7,CLP_protease,11,185
AB00161XPY,CLP_protease,13,191
AB00161Y31,CLP_protease,41,172
AB00161YH4,CLP_protease,11,185
AB00161ZIS,CLP_protease,13,191
AB00162J0B,CLP_protease,20,199
AB00162JEC,CLP_protease,81,214
AB00162X40,SDH_sah,33,92
AB00162Y9D,CLP_protease,13,192
AB00162Z4O,CLP_protease,13,192
AB00163199,SDH_sah,17,77
AB001631EZ,CLP_protease,12,192
AB00163378,CLP_protease,13,192
AB001633MD,SDH_sah,44,113
AB001633SM,CLP_protease,40,173
AB00164THR,CLP_protease,28,170
AB00164UZB,CLP_protease,43,217
AB0016591U,CLP_protease,26,205
AB00165AQ5,CLP_protease,23,165
AB00165LUN,CLP_protease,12,184
AB00165LUO,CLP_protease,16,193
AB00165M8T,CLP_protease,12,185
AB00165M8U,CLP_protease,38,213
AB00166LN7,CLP_protease,24,203
AB00167D9W,CLP_protease,25,196
AB00167F15,CLP_protease,26,205
AB00167MW4,CLP_protease,12,191
AB00167N8C,SDH_sah,67,128
AB00167NN9,CLP_protease,13,192
AB00169SAW,CLP_protease,14,190
AB0016A1TR,CLP_protease,15,193
AB0016A1TS,CLP_protease,16,185
AB0016A2CM,CLP_protease,32,211
AB0016A2CN,CLP_protease,6,179
AB0016C5N6,CLP_protease,22,201
AB0016K9V6,CLP_protease,13,190
AB0016KB5O,CLP_protease,13,192
AB0016KEOH,CLP_protease,13,192
AB0016KJ9Q,SDH_sah,57,112
AB0016KK20,CLP_protease,37,213
AB0016KK21,CLP_protease,16,189
AB0016KKQB,CLP_protease,73,217
AB0016KN2Q,CLP_protease,17,195
AB0016KNEW,CLP_protease,22,201
AB0016KWNK,CLP_protease,13,191
AB0016KXP0,CLP_protease,13,192
AB0016KZ6Y,CLP_protease,22,194
AB0016KZ6Z,CLP_protease,35,211
AB0016KZFL,CLP_protease,10,183
AB0016KZFM,CLP_protease,16,195
AB0016LU83,CLP_protease,11,185
AB0016LUC5,CLP_protease,38,173
AB0016LVCY,CLP_protease,13,191
AB0016M1SR,CLP_protease,40,214
AB0016M1SS,CLP_protease,5,177
AB0016MR43,CLP_protease,13,192
AB0016NOSW,CLP_protease,13,192
AB0016NPYO,SDH_sah,45,116
AB0016NVGN,CLP_protease,17,188
AB0016NVGO,CLP_protease,29,209
AB0016NWTK,CLP_protease,21,199
AB0016NY7D,CLP_protease,25,196
AB0016NY7E,CLP_protease,15,195
AB0016O1K2,CLP_protease,26,198
AB0016O1K3,CLP_protease,15,195
AB0016O31M,CLP_protease,25,205
AB0016O31N,CLP_protease,16,188
AB0016PRGU,CLP_protease,14,193
AB0016PSOX,CLP_protease,18,194
AB0016RIER,CLP_protease,22,193
AB0016SS1Q,CLP_protease,13,192
AB0016SUDH,CLP_protease,13,192
AB0016T22E,CLP_protease,13,192
AB0016T4H1,CLP_protease,30,205
AB0016TAKH,CLP_protease,26,205
AB0016TDJS,CLP_protease,26,205
AB0016TDTX,CLP_protease,26,204
AB0016TE6L,CLP_protease,25,204
AB0016TGGI,CLP_protease,8,186
AB0016TH3X,CLP_protease,63,234
AB0016TRIF,SDH_sah,52,108
AB0016TRJS,SDH_sah,58,117
AB0016TS07,CLP_protease,13,192
AB0016TWK7,CLP_protease,19,190
AB0016TWK8,CLP_protease,17,195
AB0016TXLM,CLP_protease,6,178
AB0016TXLN,CLP_protease,26,203
AB0016TY1A,CLP_protease,20,193
AB0016TY1B,CLP_protease,27,200
AB0016UG05,CLP_protease,34,213
AB0016UGGI,CLP_protease,17,196
AB0016V7HB,CLP_protease,26,205
AB0016W54T,CLP_protease,14,195
AB0016W5C6,SDH_sah,50,115
AB0016W5K0,SDH_sah,49,114
AB0016W70P,CLP_protease,11,190
AB0016W7P7,CLP_protease,45,212
AB0016W7P8,CLP_protease,16,195
AB0016W8ET,CLP_protease,20,199
AB0016WEV6,CLP_protease,34,213
AB0016X5YD,CLP_protease,13,192
AB0016X63M,CLP_protease,14,190
AB0016XFJS,CLP_protease,47,222
AB0016XLLV,CLP_protease,28,207
AB0016XUSJ,CLP_protease,48,222
AB0016YH8H,CLP_protease,24,203
AB0016YMVD,CLP_protease,13,192
AB0016YSF7,CLP_protease,13,192
AB0016YT2S,SDH_sah,45,108
AB0016YUML,CLP_protease,25,198
AB0016YUMM,CLP_protease,33,208
AB0016YV0C,CLP_protease,32,200
AB0016YZGN,CLP_protease,16,190
AB0016ZDIE,CLP_protease,18,193
AB0016ZE5K,CLP_protease,19,198
AB0016ZKXR,CLP_protease,13,190
AB0016ZV9G,CLP_protease,13,192
AB0016ZW0X,SDH_sah,59,122
AB0016ZXS7,CLP_protease,13,192
AB0016ZXU1,SDH_sah,58,117
AB001700SW,CLP_protease,26,205
AB0017014H,CLP_protease,26,205
AB001701G7,CLP_protease,25,203
AB00170P66,CLP_protease,11,186
AB00170P67,CLP_protease,17,195
AB00170SAW,CLP_protease,18,197
AB00170UEJ,CLP_protease,26,205
AB00171LH2,CLP_protease,21,200
AB00171O07,CLP_protease,17,196
AB00172898,CLP_protease,20,197
AB001731U2,CLP_protease,12,191
AB00173N3R,CLP_protease,15,189
AB00173N3S,CLP_protease,46,222
AB00173RLI,CLP_protease,13,191
AB00173RNI,SDH_sah,53,126
AB00173ZU2,CLP_protease,13,191
AB001741O0,CLP_protease,7,180
AB001741O1,CLP_protease,30,208
AB00174RTG,SDH_sah,57,124
AB00174T4F,CLP_protease,13,192
AB00174V2G,CLP_protease,47,222
AB001755GJ,SDH_sah,37,92
AB0017560U,CLP_protease,23,200
AB0017560V,CLP_protease,12,186
AB00175AO3,CLP_protease,11,192
AB00175APX,SDH_sah,47,127
AB00175B0A,CLP_protease,24,164
AB00175BDS,SDH_sah,48,125
AB00175COQ,CLP_protease,42,218
AB00175L2B,CLP_protease,21,195
AB00175L2C,CLP_protease,24,200
AB001760GQ,CLP_protease,43,218
AB00176KGX,CLP_protease,13,192
AB00176MCD,CLP_protease,13,192
AB00176OYL,CLP_protease,13,192
AB00176RU1,CLP_protease,17,194
AB00176SPR,CLP_protease,19,193
AB00176SWH,CLP_protease,22,201
AB001770RI,CLP_protease,30,202
AB001771JY,CLP_protease,17,196
AB00177H2I,SDH_sah,54,116
AB00177H7Y,CLP_protease,22,201
AB0017ADU0,CLP_protease,13,186
AB0017AE3H,CLP_protease,13,192
AB0017ARFJ,CLP_protease,15,192
AB0017ARFK,CLP_protease,11,181
AB0017ARTX,CLP_protease,25,199
AB0017ARTY,CLP_protease,15,193
AB0017B2VG,CLP_protease,13,192
AB0017B3PH,CLP_protease,64,195
AB0017B4HZ,CLP_protease,49,181
AB0017B4Y6,CLP_protease,12,191
AB0017DVHT,CLP_protease,19,198
AB0017EBQC,CLP_protease,13,191
AB0017ECXL,SDH_sah,38,98
AB0017EEMT,CLP_protease,13,192
AB0017EEVV,SDH_sah,49,112
AB0017EGWX,CLP_protease,16,190
AB0017EGWY,CLP_protease,17,194
AB0017EHQT,CLP_protease,26,205
AB0017ENOG,CLP_protease,17,200
AB0017F9RI,CLP_protease,13,191
AB0017FARO,CLP_protease,37,170
AB0017FCUM,CLP_protease,13,191
AB0017FCZO,CLP_protease,9,183
AB0017HVX8,CLP_protease,13,192
AB0017ITMB,CLP_protease,11,192
AB0017JJ3Q,CLP_protease,19,192
AB0017JJ3R,CLP_protease,38,213
AB0017JTTZ,CLP_protease,18,168
AB0017JU8R,CLP_protease,27,203
AB0017JU8S,CLP_protease,18,191
AB0017L0FT,CLP_protease,16,190
AB0017L0FU,CLP_protease,48,224
AB0017L5Q6,CLP_protease,26,205
AB0017L6GS,SDH_sah,39,99
AB0017LISG,CLP_protease,34,210
AB0017LISH,CLP_protease,45,218
AB0017M6XK,CLP_protease,13,191
AB0017M7N2,SDH_sah,54,128
AB0017ME2A,CLP_protease,13,192
AB0017MF1P,CLP_protease,47,222
AB0017MH4Q,CLP_protease,22,201
AB0017MHQI,CLP_protease,21,170
AB0017NE3Q,Mu-like_gpT,566,636
AB0017NE3Q,SDH_sah,71,131
AB0017NE8T,Mu-like_gpT,551,625
AB0017NE8T,SDH_sah,69,129
AB0017NEQD,CLP_protease,26,205
AB0017NJ5G,CLP_protease,40,174
AB0017NJD7,CLP_protease,11,192
AB0017NJX3,CLP_protease,23,201
AB0017NJX4,CLP_protease,12,184
AB0017NUY0,CLP_protease,38,213
AB0017NUY1,CLP_protease,25,198
AB0017NVAE,CLP_protease,16,193
AB0017NVAF,CLP_protease,13,186
AB0017P8HF,SDH_sah,59,122
AB0017P90E,CLP_protease,43,186
AB0017P9B8,CLP_protease,12,190
AB0017PFRO,CLP_protease,13,191
AB0017PGG9,CLP_protease,13,187
AB0017PGHA,SDH_sah,27,98
AB0017R70S,CLP_protease,12,191
AB0017R7AW,CLP_protease,37,176
AB0017R7AW,DUF1541,238,288
AB0017SGEX,CLP_protease,17,188
AB0017SH33,CLP_protease,21,200
AB0017SU0A,CLP_protease,13,192
AB0017T22M,CLP_protease,51,225
AB0017T2J5,CLP_protease,53,227
AB0017T8L1,CLP_protease,12,186
AB0017T8L2,CLP_protease,36,212
AB0017TBR4,CLP_protease,13,191
AB0017TDY2,CLP_protease,56,193
AB0017TEG5,CLP_protease,44,219
AB0017XMNC,CLP_protease,15,193
AB0017XMND,CLP_protease,14,184
AB0017XMNR,CLP_protease,27,205
AB0017XMNS,CLP_protease,18,191
AB0017Z1NO,SDH_sah,53,122
AB0017Z21F,CLP_protease,13,191
AB0017Z2ZZ,SDH_sah,38,105
AB0017ZIH7,CLP_protease,11,192
AB0017ZJSR,SDH_sah,43,95
AB00185TTL,CLP_protease,11,192
AB0018673S,CLP_protease,26,173
AB001867TH,CLP_protease,11,192
AB00188M2K,SDH_sah,48,106
AB00188MPC,SDH_sah,48,112
AB00188MTH,CLP_protease,11,192
AB00188NTO,SDH_sah,42,102
AB00188OBB,CLP_protease,12,191
AB00188OGI,SDH_sah,46,107
AB00189NVN,CLP_protease,26,205
AB0018A1KE,CLP_protease,15,194
AB0018A4EU,CLP_protease,12,191
AB0018A5K0,CLP_protease,14,192
AB0018A6LM,CLP_protease,17,161
AB0018A6LM,Mu-like_Pro,219,349
AB0018A7XF,CLP_protease,22,201
AB0018A7XG,CLP_protease,17,192
AB0018ADN2,CLP_protease,40,219
AB0018ANFF,CLP_protease,15,194
AB0018ANFG,CLP_protease,14,186
AB0018ANGB,CLP_protease,12,186
AB0018ANGC,CLP_protease,37,213
AB0018B22V,CLP_protease,45,221
AB0018B22W,CLP_protease,23,196
AB0018B7NG,CLP_protease,17,196
AB0018B8G7,CLP_protease,34,213
AB0018BEE2,CLP_protease,18,198
AB0018BH9I,CLP_protease,13,192
AB0018BWR0,CLP_protease,46,225
AB0018BZTM,CLP_protease,18,199
AB0018C136,CLP_protease,20,195
AB0018C8YE,CLP_protease,42,220
AB0018C8YF,CLP_protease,20,195
AB0018CFM5,CLP_protease,48,223
AB0018CHNY,CLP_protease,9,166
AB0018CRHD,CLP_protease,16,187
AB0018CRHE,CLP_protease,15,194
AB0018CS5D,CLP_protease,36,214
AB0018CS5E,CLP_protease,33,205
AB0018DI12,CLP_protease,30,208
AB0018DI13,CLP_protease,12,185
AB0018DOJW,CLP_protease,15,193
AB0018DOJX,CLP_protease,14,184
AB0018DOKB,CLP_protease,27,205
AB0018DOKC,CLP_protease,18,191
AB0018DUPQ,CLP_protease,13,192
AB0018DX2A,CLP_protease,38,216
AB0018DX2B,CLP_protease,21,194
AB0018DZQH,CLP_protease,123,254
AB0018DZWT,CLP_protease,11,186
AB0018DZWU,CLP_protease,53,230
AB0018E1A5,CLP_protease,13,191
AB0018E6LS,CLP_protease,33,209
AB0018E6LT,CLP_protease,16,189
AB0018E8J3,CLP_protease,26,205
AB0018E9AR,CLP_protease,17,196
AB0018EEWT,CLP_protease,32,209
AB0018EEWU,CLP_protease,10,185
AB0018EP3X,CLP_protease,13,192
AB0018FC19,CLP_protease,26,205
AB0018FCO2,CLP_protease,18,185
AB0018FGQU,CLP_protease,13,192
AB0018FPJS,CLP_protease,36,210
AB0018FPJT,CLP_protease,28,198
AB0018FR0N,CLP_protease,19,191
AB0018FR0O,CLP_protease,16,195
AB0018G10B,CLP_protease,51,225
AB0018G6QB,CLP_protease,14,193
AB0018G9XX,CLP_protease,13,192
AB0018GEBJ,Mu-like_gpT,533,604
AB0018GEBJ,SDH_sah,55,116
AB0018GF08,CLP_protease,13,192
AB0018GHOD,CLP_protease,13,192
AB0018GLBM,CLP_protease,32,209
AB0018GLBN,CLP_protease,27,202
AB0018GPD5,CLP_protease,13,192
AB0018GS3Q,CLP_protease,13,192
AB0018H01Z,CLP_protease,17,195
AB0018H020,CLP_protease,13,187
AB0018H2UQ,CLP_protease,30,209
AB0018LJMZ,CLP_protease,44,219
AB0018LOVO,CLP_protease,44,218
AB0018LS1D,CLP_protease,13,196
AB0018LUV5,CLP_protease,13,192
AB0018M6CD,CLP_protease,26,205
AB0018M7FK,CLP_protease,26,205
AB0018M8HC,CLP_protease,26,205
AB0018M907,CLP_protease,26,205
AB0018NDTQ,CLP_protease,26,205
AB0018NEMU,CLP_protease,70,199
AB0018NEMU,Mu-like_gpT,551,623
AB0018O94B,CLP_protease,13,191
AB0018O9K0,CLP_protease,45,214
AB0018OUXJ,CLP_protease,28,208
AB0018OUXK,CLP_protease,15,192
AB0018OYT4,CLP_protease,11,192
AB0018OZLZ,SDH_sah,48,127
AB0018QCQG,CLP_protease,20,190
AB0018QEI7,CLP_protease,21,200
AB0018QI5C,CLP_protease,23,192
AB0018QKJ2,CLP_protease,21,200
AB0018QXS2,CLP_protease,11,192
AB0018QYRF,SDH_sah,38,154
AB0018R097,CLP_protease,11,192
AB0018R0EF,CLP_protease,39,174
AB0018RN4R,CLP_protease,47,222
AB0018S3XY,CLP_protease,12,191
AB0018S5IL,CLP_protease,12,192
AB0018SDI2,CLP_protease,13,192
AB0018SDOW,SDH_sah,67,134
AB0018SLQ5,CLP_protease,14,186
AB0018SLQ6,CLP_protease,43,220
AB0018SPYG,SDH_sah,56,124
AB0018SRJ7,SDH_sah,50,142
AB0018SRLZ,CLP_protease,13,192
AB0018SRQU,CLP_protease,14,190
AB0018ST0X,CLP_protease,51,221
AB0018SUNE,CLP_protease,13,192
AB0018SUO8,CLP_protease,13,192
AB0018SWGO,CLP_protease,14,193
AB0018T0WK,CLP_protease,30,209
AB0018T4A4,SDH_sah,30,102
AB0018T5FF,CLP_protease,12,191
AB0018T5RU,SDH_sah,43,165
AB0018T6GP,CLP_protease,17,191
AB0018T6GQ,CLP_protease,46,224
AB0018T9R9,CLP_protease,29,208
AB0018TE58,CLP_protease,18,199
AB0018TJ36,CLP_protease,26,205
AB0018TYL8,CLP_protease,26,205
AB0018TYYU,SDH_sah,62,121
AB0018U11M,CLP_protease,19,188
AB0018U1LL,CLP_protease,11,191
AB0018U2O5,CLP_protease,13,192
AB0018U3DG,CLP_protease,13,191
AB0018U64C,CLP_protease,24,191
AB0018U721,CLP_protease,25,204
AB0018UAYS,SDH_sah,50,116
AB0018UBEG,CLP_protease,13,192
AB0018UFMH,CLP_protease,23,197
AB0018UFQX,CLP_protease,19,198
AB0018UH1I,CLP_protease,13,198
AB0018ULT1,CLP_protease,25,203
AB0018Y6YB,CLP_protease,24,203
AB0018YTQ9,CLP_protease,13,191
AB0018YU0P,CLP_protease,13,191
AB0018YZI2,CLP_protease,17,196
AB0018YZPP,CLP_protease,24,195
AB0018Z0F0,CLP_protease,20,195
AB00190YUK,CLP_protease,30,200
AB00190YUK,Mu-like_gpT,523,588
AB00190YVJ,CLP_protease,20,199
AB00191D32,CLP_protease,32,209
AB00191D33,CLP_protease,7,181
AB00191E1G,CLP_protease,15,193
AB00191E1H,CLP_protease,16,185
AB0019217O,CLP_protease,23,165
AB001922IU,CLP_protease,23,165
AB001922U3,CLP_protease,26,205
AB00192LVO,SDH_sah,75,133
AB00193DKO,CLP_protease,105,233
AB00193FYR,SDH_sah,77,184
AB00193O92,SDH_sah,59,130
AB00193UN7,SDH_sah,65,132
AB00193WXQ,CLP_protease,88,258
AB001946HX,CLP_protease,39,204
AB00194HUV,CLP_protease,62,189
AB001953NI,SDH_sah,52,139
AB001956EF,SDH_sah,76,134
AB001959M5,SDH_sah,41,113
AB00195DIM,CLP_protease,75,209
AB00195DND,CLP_protease,46,226
AB00195M4B,CLP_protease,59,188
AB00195MDP,InPase,21,155
AB00195MDP,CLP_protease,209,347
AB00195RRW,CLP_protease,26,167
AB00195TZ1,SDH_sah,43,102
AB00195X0S,CLP_protease,32,194
AB00196H72,CLP_protease,18,194
AB00196H7Q,CLP_protease,7,184
AB00196IX3,CLP_protease,112,244
AB00196MTA,CLP_protease,14,195
AB00196RUL,CLP_protease,72,235
AB001970EN,SDH_sah,50,126
AB00197DAP,CLP_protease,62,231
AB00197HEN,CLP_protease,29,209
AB00197NKD,CLP_protease,37,174
AB00197NO2,CLP_protease,37,172
AB00197R35,CLP_protease,56,191
AB00197RI4,CLP_protease,58,192
AB00197RPG,CLP_protease,60,193
AB001983EY,CLP_protease,15,173
AB00198AIK,CLP_protease,50,215
AB00198D5F,CLP_protease,50,213
AB00198I7Z,SDH_sah,43,109
AB00198K6S,CLP_protease,54,181
AB00198PFE,Mu-like_Pro,244,373
AB00198PFE,SDH_sah,64,141
AB00198SRK,SDH_sah,82,141
AB00198SRK,Mu-like_Pro,260,404
AB0019983M,Mu-like_Pro,267,411
AB0019983M,SDH_sah,91,151
AB00199LQQ,SDH_sah,69,129
AB00199N7F,SDH_sah,30,98
AB0019A50H,CLP_protease,29,208
AB0019A6DX,SDH_sah,70,129
AB0019A6DX,Mu-like_Pro,247,378
AB0019ABIN,CLP_protease,45,175
AB0019AFJQ,CLP_protease,17,197
AB0019AFTX,CLP_protease,91,218
AB0019ATSZ,CLP_protease,17,198
AB0019BDIZ,SDH_sah,44,117
