taxid;name;rank
490110;Curionopolis virus;species
490111;Itacaiunas virus;species
1491491;Sunguru virus;species
1569258;Walkabout Creek virus;species
318558;Tupaia virus;species
909206;Klamath virus;species
1985699;Barley yellow striate mosaic cytorhabdovirus;species
1985704;Northern cereal mosaic cytorhabdovirus;species
1967841;Tomato yellow mottle-associated virus;species
1608110;Wuhan Insect virus 5;species
1608109;Wuhan Insect virus 4;species
1608111;Wuhan Insect virus 6;species
1775456;Colocasia bobone disease-associated virus;species
471285;Lettuce yellow mottle virus;species
998864;Alfalfa dwarf virus;species
1931356;Rice stripe mosaic virus;species
1211480;Persimmon virus A;species
32612;Lettuce necrotic yellows virus;species
152177;Orchid fleck dichorhavirus;species
745716;Coffee ringspot dichorhavirus;species
1064520;Clerodendrum chlorotic spot virus;species
270473;Pneumonia virus of mice J3666;species
2482952;Pneumovirus dog/Bari/100-12/ITA/2012;species
1548714;Parrot bornavirus 1;species
1548715;Parrot bornavirus 2;species
1548718;Parrot bornavirus 4;species
1548719;Parrot bornavirus 7;species
1714622;Borna disease virus 2;species
1714621;Borna disease virus 1;species
1715288;Canary bornavirus 1;species
1715290;Canary bornavirus 2;species
1715291;Canary bornavirus 3;species
1715293;Aquatic bird bornavirus 1;species
1884917;Aquatic bird bornavirus 2;species
100220;Bohle iridovirus;species
1887314;Ranavirus maximus;species
256729;Lymphocystis disease virus - isolate China;species
1898060;Lymphocystis disease virus Sa;species
345585;Invertebrate iridescent virus 30;species
1301279;Invertebrate iridovirus 22;species
1301280;Invertebrate iridovirus 25;species
1465751;Anopheles minimus irodovirus;species
1770;Mycobacterium avium subsp. paratuberculosis;species
44454;Mycobacterium avium subsp. avium;species
243243;Mycobacterium avium 104;species
1229671;Mycobacterium avium subsp. hominissuis TH135;species
1138382;Mycobacterium intracellulare MOTT-02;species
222805;Mycobacterium intracellulare subsp. chimaera;species
487521;Mycobacterium intracellulare ATCC 13950;species
1232724;Mycobacterium intracellulare subsp. intracellulare MTCC 9506;species
1138871;Mycobacterium intracellulare subsp. yongonense 05-1390;species
395095;Mycobacterium tuberculosis str. Haarlem;species
659019;Mycobacterium tuberculosis W-148;species
1445606;Mycobacterium tuberculosis str. Kurono;species
1249615;Mycobacterium tuberculosis K;species
336982;Mycobacterium tuberculosis F11;species
443149;Mycobacterium tuberculosis CCDC5079;species
443150;Mycobacterium tuberculosis CCDC5180;species
83331;Mycobacterium tuberculosis CDC1551;species
1427516;Mycobacterium tuberculosis 49-02;species
707235;Mycobacterium tuberculosis CTRI-2;species
478433;Mycobacterium tuberculosis KZN 4207;species
478434;Mycobacterium tuberculosis KZN 1435;species
478435;Mycobacterium tuberculosis KZN 605;species
1138877;Mycobacterium tuberculosis 7199-99;species
419947;Mycobacterium tuberculosis H37Ra;species
1010834;Mycobacterium tuberculosis HKBS1;species
1010835;Mycobacterium tuberculosis BT2;species
1010836;Mycobacterium tuberculosis BT1;species
1306414;Mycobacterium tuberculosis EAI5;species
652616;Mycobacterium tuberculosis str. Erdman = ATCC 35801;species
572418;Mycobacterium tuberculosis variant africanum GM041182;species
33892;Mycobacterium tuberculosis variant bovis BCG;species
1437856;Mycobacterium tuberculosis H37RvSiena;species
1091046;Mycobacteroides abscessus subsp. bolletii BD;species
1303024;Mycobacteroides abscessus subsp. bolletii 50594;species
1001714;Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300;species
1198627;Mycobacteroides abscessus subsp. massiliense str. GO 06;species
1114966;Cutibacterium acnes TypeIA2 P.acn33;species
1114967;Cutibacterium acnes TypeIA2 P.acn17;species
1114969;Cutibacterium acnes TypeIA2 P.acn31;species
1133850;Streptomyces hygroscopicus subsp. jinggangensis 5008;species
1203460;Streptomyces hygroscopicus subsp. jinggangensis TL01;species
451515;Staphylococcus aureus subsp. aureus USA300_FPR3757;species
451516;Staphylococcus aureus subsp. aureus USA300_TCH1516;species
984892;Staphylococcus pseudintermedius ED99;species
937773;Staphylococcus pseudintermedius HKU10-03;species
135461;Bacillus subtilis subsp. subtilis;species
1415167;Bacillus subtilis PY79;species
1220533;Bacillus subtilis QB928;species
1453990;Bacillus subtilis HJ5;species
936156;Bacillus subtilis BSn5;species
1233100;Bacillus subtilis XF-1;species
1496303;Bacillus subtilis subsp. globigii;species
1136873;Bacillus subtilis KCTC 1028 = ATCC 6051a;species
1204342;Bacillus subtilis BEST7003;species
1340494;Bacillus subtilis TO-A;species
645657;Bacillus subtilis subsp. natto BEST195;species
655816;Bacillus subtilis subsp. spizizenii str. W23;species
1052585;Bacillus subtilis subsp. spizizenii TU-B-10;species
703612;Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499;species
492670;Bacillus velezensis;species
1390;Bacillus amyloliquefaciens;species
659243;Bacillus siamensis;species
72360;Bacillus mojavensis;species
260554;Bacillus halotolerans;species
361100;Bacillus cereus Q1;species
526977;Bacillus cereus ATCC 4342;species
1217984;Bacillus cereus FRI-35;species
334406;Bacillus cereus NC7401;species
269801;Bacillus cereus G9241;species
405531;Bacillus cereus G9842;species
405532;Bacillus cereus B4264;species
405534;Bacillus cereus AH187;species
405535;Bacillus cereus AH820;species
1454382;Bacillus cereus D17;species
572264;Bacillus cereus 03BB102;species
347495;Bacillus cereus F837/76;species
1003239;Bacillus cereus C1L;species
451709;Bacillus cereus 03BB108;species
222523;Bacillus cereus ATCC 10987;species
288681;Bacillus cereus E33L;species
226900;Bacillus cereus ATCC 14579;species
637380;Bacillus cereus biovar anthracis str. CI;species
1213182;Bacillus anthracis str. BF1;species
592021;Bacillus anthracis str. A0248;species
1449979;Bacillus anthracis str. V770-NP-1R;species
1452727;Bacillus anthracis str. Turkey32;species
568206;Bacillus anthracis str. CDC 684;species
768494;Bacillus anthracis str. H9401;species
1392837;Bacillus anthracis str. SVA11;species
673518;Bacillus anthracis str. A16R;species
743835;Bacillus anthracis str. A16;species
260799;Bacillus anthracis str. Sterne;species
261591;Bacillus anthracis str. Vollum;species
261594;Bacillus anthracis str. 'Ames Ancestor';species
29339;Bacillus thuringiensis serovar kurstaki;species
1430;Bacillus thuringiensis serovar israelensis;species
1440;Bacillus thuringiensis serovar alesti;species
1441;Bacillus thuringiensis serovar morrisoni;species
1442;Bacillus thuringiensis serovar tolworthi;species
527021;Bacillus thuringiensis Bt407;species
529122;Bacillus thuringiensis YBT-1518;species
1217737;Bacillus thuringiensis HD-789;species
1218175;Bacillus thuringiensis HD-771;species
1417985;Bacillus thuringiensis LM1212;species
1452729;Bacillus thuringiensis HD1002;species
1423143;Bacillus thuringiensis Bt18247;species
1195464;Bacillus thuringiensis MC28;species
180850;Bacillus thuringiensis serovar indiana;species
412694;Bacillus thuringiensis str. Al Hakam;species
29338;Bacillus thuringiensis serovar galleriae;species
1286404;Bacillus thuringiensis serovar thuringiensis str. IS5056;species
541229;Bacillus thuringiensis serovar chinensis CT-43;species
281309;[Bacillus thuringiensis] serovar konkukian str. 97-27;species
1839798;Bacillus sp. FDAARGOS_235;species
2053832;Bacillus sp. HBCD-sjtu;species
2217825;Bacillus sp. AR4-2;species
2217830;Bacillus sp. SH8-8;species
2217832;Bacillus sp. JAS24-2;species
1892404;Bacillus sp. ABP14;species
235909;Geobacillus kaustophilus HTA426;species
1220595;Geobacillus kaustophilus NBRC 102445;species
265669;Listeria monocytogenes serotype 4b str. F2365;species
568819;Listeria monocytogenes serotype 4b str. CLIP 80459;species
1196159;Listeria monocytogenes serotype 4b str. 81-0558;species
1196161;Listeria monocytogenes serotype 4b str. 81-0861;species
1196160;Listeria monocytogenes serotype 4b str. 81-0592;species
1196174;Listeria monocytogenes serotype 4b str. 02-6679;species
1230340;Listeria monocytogenes serotype 4b str. LL195;species
1134669;Listeria monocytogenes serotype 4b str. LIS0087;species
1196162;Listeria monocytogenes serotype 4b str. 10-0809;species
1196171;Listeria monocytogenes serotype 4b str. 02-1103;species
1196172;Listeria monocytogenes serotype 4b str. 02-1289;species
1196173;Listeria monocytogenes serotype 4b str. 02-1792;species
1196175;Listeria monocytogenes serotype 4b str. 02-6680;species
1196167;Listeria monocytogenes serotype 1/2a str. 10-4754;species
1196168;Listeria monocytogenes serotype 1/2a str. 10-4758;species
1196176;Listeria monocytogenes serotype 1/2a str. 88-0478;species
1196180;Listeria monocytogenes serotype 1/2a str. 02-5993;species
1196181;Listeria monocytogenes serotype 1/2a str. 04-5457;species
1196183;Listeria monocytogenes serotype 1/2a str. 08-6569;species
1196184;Listeria monocytogenes serotype 1/2a str. 08-6997;species
1196182;Listeria monocytogenes serotype 1/2a str. 08-6056;species
1196185;Listeria monocytogenes serotype 1/2a str. 08-7374;species
1196188;Listeria monocytogenes serotype 1/2a str. 10-0815;species
1196186;Listeria monocytogenes serotype 1/2a str. 08-7669;species
1196190;Listeria monocytogenes serotype 1/2a str. 10-1047;species
1196189;Listeria monocytogenes serotype 1/2a str. 10-1046;species
1196191;Listeria monocytogenes serotype 1/2a str. 10-1321;species
1196192;Listeria monocytogenes serotype 1/2a str. 10-5024;species
1196165;Listeria monocytogenes serotype 1/2a str. 10-0812;species
1196166;Listeria monocytogenes serotype 1/2a str. 10-0813;species
1196169;Listeria monocytogenes serotype 1/2a str. 10-0933;species
1196170;Listeria monocytogenes serotype 1/2a str. 10-0934;species
1196177;Listeria monocytogenes serotype 1/2a str. 95-0093;species
1196178;Listeria monocytogenes serotype 1/2a str. 98-2035;species
1196179;Listeria monocytogenes serotype 1/2a str. 99-6370;species
1196187;Listeria monocytogenes serotype 1/2a str. 10-0814;species
1196193;Listeria monocytogenes serotype 1/2c str. 10-5025;species
1196194;Listeria monocytogenes serotype 1/2c str. 10-5026;species
1196163;Listeria monocytogenes serotype 1/2b str. 10-0810;species
1196164;Listeria monocytogenes serotype 1/2b str. 10-0811;species
767455;Lactobacillus delbrueckii subsp. bulgaricus ND02;species
353496;Lactobacillus delbrueckii subsp. bulgaricus 2038;species
321956;Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365;species
390333;Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002;species
525337;Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130;species
537973;Lactobacillus paracasei subsp. paracasei 8700:2;species
203120;Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293;species
1107880;Leuconostoc mesenteroides subsp. mesenteroides J18;species
889932;Lactobacillus plantarum subsp. plantarum ST-III;species
767468;Lactobacillus plantarum subsp. plantarum P-8;species
862970;Streptococcus anginosus C1051;species
862971;Streptococcus anginosus C238;species
1353243;Streptococcus anginosus subsp. whileyi MAS624;species
591365;Streptococcus intermedius JTH08;species
862966;Streptococcus intermedius C270;species
862967;Streptococcus intermedius B196;species
696216;Streptococcus constellatus subsp. pharyngis C232;species
862968;Streptococcus constellatus subsp. pharyngis C818;species
862969;Streptococcus constellatus subsp. pharyngis C1050;species
99822;Streptococcus dysgalactiae subsp. dysgalactiae;species
119602;Streptococcus dysgalactiae subsp. equisimilis;species
40041;Streptococcus equi subsp. zooepidemicus;species
553482;Streptococcus equi subsp. equi 4047;species
758678;Clostridium botulinum F str. 230613;species
441772;Clostridium botulinum F str. Langeland;species
935198;Clostridium botulinum B str. Eklund 17B (NRP);species
515621;Clostridium botulinum Ba4 str. 657;species
498213;Clostridium botulinum B1 str. Okra;species
498214;Clostridium botulinum A3 str. Loch Maree;species
536232;Clostridium botulinum A2 str. Kyoto;species
441770;Clostridium botulinum A str. ATCC 19397;species
441771;Clostridium botulinum A str. Hall;species
413999;Clostridium botulinum A str. ATCC 3502;species
927701;Mycoplasma capricolum subsp. capripneumoniae M1601;species
1124992;Mycoplasma capricolum subsp. capripneumoniae 87001;species
439851;Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853;species
687860;Salmonella enterica subsp. enterica serovar Dublin str. ATCC 39184;species
295319;Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150;species
941189;Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511;species
554290;Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601;species
1064551;Salmonella enterica subsp. enterica serovar Thompson str. RM6836;species
935705;Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391;species
1124936;Salmonella enterica subsp. enterica serovar Heidelberg str. 41578;species
1160717;Salmonella enterica subsp. enterica serovar Heidelberg str. B182;species
1029997;Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35;species
1299044;Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064;species
1271864;Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069;species
454169;Salmonella enterica subsp. enterica serovar Heidelberg str. SL476;species
990282;Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1;species
568708;Salmonella enterica subsp. enterica serovar Typhimurium str. D23580;species
568709;Salmonella enterica subsp. enterica serovar Typhimurium str. DT2;species
1454630;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1808;species
1454634;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1880;species
1454636;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1896;species
1454638;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898;species
1454639;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1899;species
1454640;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC H2662;species
1454641;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587;species
1454642;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-0870;species
1454643;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-1702;species
1454644;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2009K-1640;species
1454645;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2009K-2059;species
1454647;Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1810;species
996633;Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553;species
1029978;Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13;species
216597;Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344;species
85569;Salmonella enterica subsp. enterica serovar Typhimurium str. DT104;species
1171376;Salmonella enterica subsp. enterica serovar Typhimurium str. U288;species
909946;Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74;species
1008297;Salmonella enterica subsp. enterica serovar Typhimurium str. 798;species
718274;Salmonella enterica subsp. enterica serovar Typhimurium str. T000240;species
588858;Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S;species
1271862;Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921;species
984211;Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592;species
1454594;Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1766;species
